File,Function,Kind,TypeAnnotation
"src/evaluation/Run.jl","update_save_run!","mtsig","Tuple{ServerSession, Notebook, Vector{Cell}, Bool, Bool, Bool, Vararg{Any}}"
"src/evaluation/Run.jl","<NA-name>","mtsig","Tuple{Any}"
"src/evaluation/Run.jl","<NA-name>","mtsig","Tuple{Any}"
"src/evaluation/Run.jl","<NA-name>","mtsig","Tuple{}"
"src/evaluation/Run.jl","<NA-name>","mtsig","Tuple{}"
"src/evaluation/Run.jl","update_save_run!","mtsig","Tuple{ServerSession, Notebook, Cell, Vararg{Any}}"
"src/evaluation/Run.jl","update_run!","mtsig","Tuple{Vararg{Any}, Vararg{Any}}"
"src/evaluation/Run.jl","notebook_differences","mtsig","Tuple{Notebook, Notebook}"
"src/evaluation/Run.jl","<NA-name>","mtsig","Tuple{Any}"
"src/evaluation/Run.jl","notebook_differences","mtsig","Tuple{String, String}"
"src/evaluation/Run.jl","update_from_file","mtsig","Tuple{ServerSession, Notebook, Vararg{Any}}"
"src/evaluation/RunBonds.jl","set_bond_values_reactive","mtsig","Tuple{ServerSession, Notebook, AbstractVector{Symbol}, AbstractVector{Bool}, Any, Vararg{Any}}"
"src/evaluation/RunBonds.jl","<NA-name>","mtsig","Tuple{TUPLE_ARG}"
"src/evaluation/RunBonds.jl","custom_deletion_hook","mtsig","Tuple{Tuple{ServerSession, Notebook}, Any, Any, Set{Symbol}, Set{Tuple{UUID, FunctionName}}, Set{Expr}, Set{UUID}, AbstractVector{Cell}}"
"src/evaluation/RunBonds.jl","possible_bond_values","mtsig","Tuple{ServerSession, Notebook, Symbol}"
"src/evaluation/RunBonds.jl","possible_bond_values_length","mtsig","Tuple{ServerSession, Notebook, Symbol}"
"src/evaluation/Throttled.jl","throttled","mtsig","Tuple{Function, Real}"
"src/evaluation/Throttled.jl","flush","mtsig","Tuple{}"
"src/evaluation/Throttled.jl","<NA-name>","mtsig","Tuple{}"
"src/evaluation/Throttled.jl","schedule","mtsig","Tuple{}"
"src/evaluation/Throttled.jl","throttled_f","mtsig","Tuple{}"
"src/evaluation/Tokens.jl","Token","mtsig","Tuple{}"
"src/evaluation/Tokens.jl","Base.take!","mtsig","Tuple{Token}"
"src/evaluation/Tokens.jl","Base.put!","mtsig","Tuple{Token}"
"src/evaluation/Tokens.jl","Base.isready","mtsig","Tuple{Token}"
"src/evaluation/Tokens.jl","Base.wait","mtsig","Tuple{Token}"
"src/evaluation/Tokens.jl","withtoken","mtsig","Tuple{Function, Token}"
"src/evaluation/Tokens.jl","RequestQueue","mtsig","Tuple{}"
"src/evaluation/Tokens.jl","process","mtsig","Tuple{Function, RequestQueue}"
"src/evaluation/Tokens.jl","request!","mtsig","Tuple{RequestQueue}"
"src/evaluation/WorkspaceManager.jl","process_preamble","mtsig","Tuple{}"
"src/evaluation/WorkspaceManager.jl","make_workspace","mtsig","Tuple{SN, Bool}"
"src/evaluation/WorkspaceManager.jl","<NA-name>","mtsig","Tuple{}"
"src/evaluation/WorkspaceManager.jl","<NA-name>","mtsig","Tuple{}"
"src/evaluation/WorkspaceManager.jl","use_nbpkg_environment","mtsig","Tuple{SN, Any}"
"src/evaluation/WorkspaceManager.jl","start_relaying_self_updates","mtsig","Tuple{SN, Distributed.RemoteChannel}"
"src/evaluation/WorkspaceManager.jl","start_relaying_logs","mtsig","Tuple{SN, Distributed.RemoteChannel}"
"src/evaluation/WorkspaceManager.jl","<NA-name>","mtsig","Tuple{}"
"src/evaluation/WorkspaceManager.jl","<NA-name>","mtsig","Tuple{TUPLE_ARG}"
"src/evaluation/WorkspaceManager.jl","<NA-name>","mtsig","Tuple{Any}"
"src/evaluation/WorkspaceManager.jl","cd_workspace","mtsig","Tuple{Any, AbstractString}"
"src/evaluation/WorkspaceManager.jl","bump_workspace_module","mtsig","Tuple{SN}"
"src/evaluation/WorkspaceManager.jl","possible_bond_values","mtsig","Tuple{SN, Symbol, Bool}"
"src/evaluation/WorkspaceManager.jl","create_emptyworkspacemodule","mtsig","Tuple{Integer}"
"src/evaluation/WorkspaceManager.jl","create_workspaceprocess","mtsig","Tuple{Any}"
"src/evaluation/WorkspaceManager.jl","get_workspace","mtsig","Tuple{SN}"
"src/evaluation/WorkspaceManager.jl","<NA-name>","mtsig","Tuple{}"
"src/evaluation/WorkspaceManager.jl","<NA-name>","mtsig","Tuple{}"
"src/evaluation/WorkspaceManager.jl","get_workspace","mtsig","Tuple{Workspace}"
"src/evaluation/WorkspaceManager.jl","unmake_workspace","mtsig","Tuple{SN, Bool, Bool, Bool}"
"src/evaluation/WorkspaceManager.jl","<NA-name>","mtsig","Tuple{Any}"
"src/evaluation/WorkspaceManager.jl","distributed_exception_result","mtsig","Tuple{Base.IOError, Workspace}"
"src/evaluation/WorkspaceManager.jl","distributed_exception_result","mtsig","Tuple{CompositeException, Workspace}"
"src/evaluation/WorkspaceManager.jl","eval_format_fetch_in_workspace","mtsig","Tuple{Union{SN, Workspace}, Expr, UUID, Bool, Union{Nothing, Tuple}, Union{PlutoRunner.ObjectID, Nothing}, Vector{String}, Bool, Bool}"
"src/evaluation/WorkspaceManager.jl","eval_in_workspace","mtsig","Tuple{Union{SN, Workspace}, Any}"
"src/evaluation/WorkspaceManager.jl","format_fetch_in_workspace","mtsig","Tuple{Union{SN, Workspace}, Any, Any, Vector{String}, Union{PlutoRunner.ObjectDimPair, Nothing}}"
"src/evaluation/WorkspaceManager.jl","<NA-name>","mtsig","Tuple{}"
"src/evaluation/WorkspaceManager.jl","collect_soft_definitions","mtsig","Tuple{SN, Set{Expr}}"
"src/evaluation/WorkspaceManager.jl","macroexpand_in_workspace","mtsig","Tuple{Union{SN, Workspace}, Any, Any, Any}"
"src/evaluation/WorkspaceManager.jl","eval_fetch_in_workspace","mtsig","Tuple{Union{SN, Workspace}, Any}"
"src/evaluation/WorkspaceManager.jl","do_reimports","mtsig","Tuple{Union{SN, Workspace}, Set{Expr}}"
"src/evaluation/WorkspaceManager.jl","move_vars","mtsig","Tuple{Union{SN, Workspace}, Symbol, Union{Nothing, Symbol}, Set{Symbol}, Set{Tuple{UUID, FunctionName}}, Set{Expr}, Set{UUID}, Vararg{Any}}"
"src/evaluation/WorkspaceManager.jl","move_vars","mtsig","Tuple{Union{SN, Workspace}, Set{Symbol}, Set{Tuple{UUID, FunctionName}}, Set{Expr}, Set{UUID}, Vararg{Any}}"
"src/evaluation/WorkspaceManager.jl","poll","mtsig","Tuple{Function, Real, Real}"
"src/evaluation/WorkspaceManager.jl","interrupt_workspace","mtsig","Tuple{Union{SN, Workspace}, Any}"
"src/evaluation/WorkspaceManager.jl","<NA-name>","mtsig","Tuple{}"
"src/evaluation/WorkspaceManager.jl","<NA-name>","mtsig","Tuple{}"
"src/notebook/Cell.jl","Cell","mtsig","Tuple{Any, Any}"
"src/notebook/Cell.jl","Cell","mtsig","Tuple{Any}"
"src/notebook/Cell.jl","cell_id","mtsig","Tuple{Cell}"
"src/notebook/Cell.jl","Base.convert","mtsig","Tuple{Type{Cell}, Dict}"
"src/notebook/Cell.jl","Base.convert","mtsig","Tuple{Type{UUID}, String}"
"src/notebook/Cell.jl","is_disabled","mtsig","Tuple{Cell}"
"src/notebook/Cell.jl","can_show_logs","mtsig","Tuple{Cell}"
"src/notebook/Events.jl","try_event_call","mtsig","Tuple{Any, PlutoEvent}"
"src/notebook/Events.jl","FileSaveEvent","mtsig","Tuple{Notebook}"
"src/notebook/Events.jl","<NA-name>","mtsig","Tuple{Any}"
"src/notebook/Events.jl","FileEditEvent","mtsig","Tuple{Notebook}"
"src/notebook/Events.jl","<NA-name>","mtsig","Tuple{Any}"
"src/notebook/Export.jl","generate_html","mtsig","Tuple{Union{Nothing, VersionNumber, AbstractString}, Union{Nothing, AbstractString}, AbstractString, AbstractString, AbstractString, AbstractString, Bool, AbstractString, AbstractString, AbstractString, AbstractString}"
"src/notebook/Export.jl","replace_at_least_once","mtsig","Tuple{Any, Any}"
"src/notebook/Export.jl","generate_html","mtsig","Tuple{Any, Vararg{Any}}"
"src/notebook/Export.jl","<NA-name>","mtsig","Tuple{Any}"
"src/notebook/Export.jl","<NA-name>","mtsig","Tuple{Any}"
"src/notebook/Export.jl","<NA-name>","mtsig","Tuple{Any}"
"src/notebook/Export.jl","<NA-name>","mtsig","Tuple{Any}"
"src/notebook/Export.jl","<NA-name>","mtsig","Tuple{Any}"
"src/notebook/Export.jl","frontmatter_html","mtsig","Tuple{Dict{String, Any}, Dict{String, Any}}"
"src/notebook/Notebook.jl","Base.convert","mtsig","Tuple{Type{BondValue}, AbstractDict}"
"src/notebook/Notebook.jl","_collect_cells","mtsig","Tuple{Dict{UUID, Cell}, Vector{UUID}}"
"src/notebook/Notebook.jl","<NA-name>","mtsig","Tuple{Any}"
"src/notebook/Notebook.jl","_initial_topology","mtsig","Tuple{Dict{UUID, Cell}, Vector{UUID}}"
"src/notebook/Notebook.jl","Notebook","mtsig","Tuple{Vector{Cell}, MACROCALL, UUID}"
"src/notebook/Notebook.jl","<NA-name>","mtsig","Tuple{Any}"
"src/notebook/Notebook.jl","<NA-name>","mtsig","Tuple{Any}"
"src/notebook/Notebook.jl","Notebook","mtsig","Tuple{Vector{Cell}, AbstractString}"
"src/notebook/Notebook.jl","Base.getproperty","mtsig","Tuple{Notebook, Symbol}"
"src/notebook/Notebook.jl","emptynotebook","mtsig","Tuple{Vararg{Any}}"
"src/notebook/Notebook.jl","sample_notebook","mtsig","Tuple{String}"
"src/notebook/Notebook.jl","create_cell_metadata","mtsig","Tuple{Dict{String, <:Any}}"
"src/notebook/Notebook.jl","create_notebook_metadata","mtsig","Tuple{Dict{String, <:Any}}"
"src/notebook/Notebook.jl","get_metadata","mtsig","Tuple{Cell}"
"src/notebook/Notebook.jl","get_metadata","mtsig","Tuple{Notebook}"
"src/notebook/Notebook.jl","get_metadata_no_default","mtsig","Tuple{Cell}"
"src/notebook/Notebook.jl","get_metadata_no_default","mtsig","Tuple{Notebook}"
"src/notebook/frontmatter.jl","frontmatter","mtsig","Tuple{Notebook, Bool}"
"src/notebook/frontmatter.jl","<NA-name>","mtsig","Tuple{}"
"src/notebook/frontmatter.jl","frontmatter","mtsig","Tuple{String, Bool}"
"src/notebook/path helpers.jl","detectwsl","mtsig","Tuple{}"
"src/notebook/path helpers.jl","maybe_convert_path_to_wsl","mtsig","Tuple{Any}"
"src/notebook/path helpers.jl","cutename","mtsig","Tuple{}"
"src/notebook/path helpers.jl","new_notebooks_directory","mtsig","Tuple{}"
"src/notebook/path helpers.jl","endswith_pluto_file_extension","mtsig","Tuple{Any}"
"src/notebook/path helpers.jl","embedded_notebookfile","mtsig","Tuple{AbstractString}"
"src/notebook/path helpers.jl","is_pluto_notebook","mtsig","Tuple{String}"
"src/notebook/path helpers.jl","without_pluto_file_extension","mtsig","Tuple{Any}"
"src/notebook/path helpers.jl","numbered_until_new","mtsig","Tuple{AbstractString, AbstractString, AbstractString, Bool, Bool}"
"src/notebook/path helpers.jl","backup_filename","mtsig","Tuple{Any}"
"src/notebook/path helpers.jl","readwrite","mtsig","Tuple{AbstractString, AbstractString}"
"src/notebook/path helpers.jl","tryexpanduser","mtsig","Tuple{Any}"
"src/notebook/path helpers.jl","wait_until_file_unchanged","mtsig","Tuple{String, Real, String}"
"src/notebook/saving and loading.jl","save_notebook","mtsig","Tuple{IO, Notebook}"
"src/notebook/saving and loading.jl","write_buffered","mtsig","Tuple{Function, Any}"
"src/notebook/saving and loading.jl","save_notebook","mtsig","Tuple{Notebook, String}"
"src/notebook/saving and loading.jl","<NA-name>","mtsig","Tuple{Any}"
"src/notebook/saving and loading.jl","save_notebook","mtsig","Tuple{Notebook}"
"src/notebook/saving and loading.jl","load_notebook_nobackup","mtsig","Tuple{MACROCALL, MACROCALL}"
"src/notebook/saving and loading.jl","<NA-name>","mtsig","Tuple{TUPLE_ARG}"
"src/notebook/saving and loading.jl","load_notebook_nobackup","mtsig","Tuple{String}"
"src/notebook/saving and loading.jl","<NA-name>","mtsig","Tuple{Any}"
"src/notebook/saving and loading.jl","load_notebook","mtsig","Tuple{String, Bool}"
"src/notebook/saving and loading.jl","_after_first_cell","mtsig","Tuple{Any}"
"src/notebook/saving and loading.jl","only_versions_or_lineorder_differ","mtsig","Tuple{AbstractString, AbstractString}"
"src/notebook/saving and loading.jl","only_versions_differ","mtsig","Tuple{AbstractString, AbstractString}"
"src/notebook/saving and loading.jl","move_notebook!","mtsig","Tuple{Notebook, String, Bool}"
"src/packages/Packages.jl","use_plutopkg","mtsig","Tuple{NotebookTopology}"
"src/packages/Packages.jl","<NA-name>","mtsig","Tuple{Any}"
"src/packages/Packages.jl","external_package_names","mtsig","Tuple{NotebookTopology}"
"src/packages/Packages.jl","PkgCompat.project_file","mtsig","Tuple{Notebook}"
"src/packages/Packages.jl","PkgCompat.manifest_file","mtsig","Tuple{Notebook}"
"src/packages/Packages.jl","sync_nbpkg_core","mtsig","Tuple{Notebook, NotebookTopology, NotebookTopology, Function, Real}"
"src/packages/Packages.jl","<NA-name>","mtsig","Tuple{Any}"
"src/packages/Packages.jl","<NA-name>","mtsig","Tuple{}"
"src/packages/Packages.jl","<NA-name>","mtsig","Tuple{}"
"src/packages/Packages.jl","<NA-name>","mtsig","Tuple{}"
"src/packages/Packages.jl","<NA-name>","mtsig","Tuple{Any}"
"src/packages/Packages.jl","mkeys","mtsig","Tuple{}"
"src/packages/Packages.jl","<NA-name>","mtsig","Tuple{}"
"src/packages/Packages.jl","<NA-name>","mtsig","Tuple{}"
"src/packages/Packages.jl","<NA-name>","mtsig","Tuple{}"
"src/packages/Packages.jl","sync_nbpkg","mtsig","Tuple{Any, Any, NotebookTopology, NotebookTopology, Bool, Bool}"
"src/packages/Packages.jl","<NA-name>","mtsig","Tuple{Any, Any}"
"src/packages/Packages.jl","<NA-name>","mtsig","Tuple{}"
"src/packages/Packages.jl","iocallback","mtsig","Tuple{Any, Any}"
"src/packages/Packages.jl","writebackup","mtsig","Tuple{Notebook}"
"src/packages/Packages.jl","reset_nbpkg","mtsig","Tuple{Notebook, Union{NotebookTopology, Nothing}, Bool, Bool, Bool}"
"src/packages/Packages.jl","update_nbpkg_core","mtsig","Tuple{Notebook, Pkg.UpgradeLevel, Function}"
"src/packages/Packages.jl","<NA-name>","mtsig","Tuple{Any}"
"src/packages/Packages.jl","<NA-name>","mtsig","Tuple{}"
"src/packages/Packages.jl","<NA-name>","mtsig","Tuple{}"
"src/packages/Packages.jl","<NA-name>","mtsig","Tuple{}"
"src/packages/Packages.jl","<NA-name>","mtsig","Tuple{}"
"src/packages/Packages.jl","update_nbpkg","mtsig","Tuple{Any, Notebook, Pkg.UpgradeLevel, Bool, Bool}"
"src/packages/Packages.jl","<NA-name>","mtsig","Tuple{}"
"src/packages/Packages.jl","iocallback","mtsig","Tuple{Any, Any}"
"src/packages/Packages.jl","nbpkg_cache","mtsig","Tuple{Union{Nothing, PkgContext}}"
"src/packages/Packages.jl","update_nbpkg_cache!","mtsig","Tuple{Notebook}"
"src/packages/Packages.jl","is_nbpkg_equal","mtsig","Tuple{Union{Nothing, PkgContext}, Union{Nothing, PkgContext}}"
"src/packages/Packages.jl","withinteractive","mtsig","Tuple{Function, Bool}"
"src/packages/Packages.jl","trigger","mtsig","Tuple{IOListener}"
"src/packages/Packages.jl","startlistening","mtsig","Tuple{IOListener}"
"src/packages/Packages.jl","stoplistening","mtsig","Tuple{IOListener}"
"src/packages/PkgCompat.jl","flatmap","mtsig","Tuple{Vararg{Any}}"
"src/packages/PkgCompat.jl","select","mtsig","Tuple{Function, Any}"
"src/packages/PkgCompat.jl","load_ctx","mtsig","Tuple{Any}"
"src/packages/PkgCompat.jl","create_empty_ctx","mtsig","Tuple{}"
"src/packages/PkgCompat.jl","load_ctx","mtsig","Tuple{PkgContext}"
"src/packages/PkgCompat.jl","mark_original!","mtsig","Tuple{PkgContext}"
"src/packages/PkgCompat.jl","is_original","mtsig","Tuple{PkgContext}"
"src/packages/PkgCompat.jl","env_dir","mtsig","Tuple{PkgContext}"
"src/packages/PkgCompat.jl","project_file","mtsig","Tuple{AbstractString}"
"src/packages/PkgCompat.jl","manifest_file","mtsig","Tuple{AbstractString}"
"src/packages/PkgCompat.jl","project_file","mtsig","Tuple{PkgContext}"
"src/packages/PkgCompat.jl","manifest_file","mtsig","Tuple{PkgContext}"
"src/packages/PkgCompat.jl","read_project_file","mtsig","Tuple{Any}"
"src/packages/PkgCompat.jl","read_manifest_file","mtsig","Tuple{Any}"
"src/packages/PkgCompat.jl","withio","mtsig","Tuple{Function, PkgContext, IO}"
"src/packages/PkgCompat.jl","_get_registry_paths","mtsig","Tuple{}"
"src/packages/PkgCompat.jl","_get_registries","mtsig","Tuple{}"
"src/packages/PkgCompat.jl","<NA-name>","mtsig","Tuple{Any}"
"src/packages/PkgCompat.jl","refresh_registry_cache","mtsig","Tuple{}"
"src/packages/PkgCompat.jl","update_registries","mtsig","Tuple{Bool}"
"src/packages/PkgCompat.jl","check_registry_age","mtsig","Tuple{Any}"
"src/packages/PkgCompat.jl","<NA-name>","mtsig","Tuple{Any}"
"src/packages/PkgCompat.jl","instantiate","mtsig","Tuple{Any, Bool}"
"src/packages/PkgCompat.jl","_stdlibs","mtsig","Tuple{}"
"src/packages/PkgCompat.jl","is_stdlib","mtsig","Tuple{AbstractString}"
"src/packages/PkgCompat.jl","package_completions","mtsig","Tuple{AbstractString}"
"src/packages/PkgCompat.jl","<NA-name>","mtsig","Tuple{Any}"
"src/packages/PkgCompat.jl","_registered_package_completions","mtsig","Tuple{AbstractString}"
"src/packages/PkgCompat.jl","_registry_entries","mtsig","Tuple{AbstractString, Vector}"
"src/packages/PkgCompat.jl","<NA-name>","mtsig","Tuple{TUPLE_ARG}"
"src/packages/PkgCompat.jl","_package_versions_from_path","mtsig","Tuple{AbstractString}"
"src/packages/PkgCompat.jl","package_versions","mtsig","Tuple{AbstractString}"
"src/packages/PkgCompat.jl","<NA-name>","mtsig","Tuple{Any}"
"src/packages/PkgCompat.jl","<NA-name>","mtsig","Tuple{Any}"
"src/packages/PkgCompat.jl","package_exists","mtsig","Tuple{AbstractString}"
"src/packages/PkgCompat.jl","dependencies","mtsig","Tuple{Any}"
"src/packages/PkgCompat.jl","project","mtsig","Tuple{PkgContext}"
"src/packages/PkgCompat.jl","_get_manifest_entry","mtsig","Tuple{PkgContext, AbstractString}"
"src/packages/PkgCompat.jl","<NA-name>","mtsig","Tuple{Any}"
"src/packages/PkgCompat.jl","get_manifest_version","mtsig","Tuple{PkgContext, AbstractString}"
"src/packages/PkgCompat.jl","project_key_order","mtsig","Tuple{String}"
"src/packages/PkgCompat.jl","<NA-name>","mtsig","Tuple{Any}"
"src/packages/PkgCompat.jl","_modify_compat","mtsig","Tuple{Function, PkgContext}"
"src/packages/PkgCompat.jl","<NA-name>","mtsig","Tuple{Any}"
"src/packages/PkgCompat.jl","<NA-name>","mtsig","Tuple{Any}"
"src/packages/PkgCompat.jl","write_auto_compat_entries","mtsig","Tuple{PkgContext}"
"src/packages/PkgCompat.jl","<NA-name>","mtsig","Tuple{Any}"
"src/packages/PkgCompat.jl","clear_auto_compat_entries","mtsig","Tuple{PkgContext}"
"src/packages/PkgCompat.jl","<NA-name>","mtsig","Tuple{Any}"
"src/packages/PkgCompat.jl","clear_stdlib_compat_entries","mtsig","Tuple{PkgContext}"
"src/packages/PkgCompat.jl","<NA-name>","mtsig","Tuple{Any}"
"src/packages/PkgUtils.jl","ensure_has_nbpkg","mtsig","Tuple{Notebook}"
"src/packages/PkgUtils.jl","assert_has_manifest","mtsig","Tuple{String}"
"src/packages/PkgUtils.jl","nb_and_dir_environments_equal","mtsig","Tuple{Notebook, String}"
"src/packages/PkgUtils.jl","write_nb_to_dir","mtsig","Tuple{Notebook, String}"
"src/packages/PkgUtils.jl","write_dir_to_nb","mtsig","Tuple{String, Notebook}"
"src/packages/PkgUtils.jl","write_dir_to_nb","mtsig","Tuple{String, String}"
"src/packages/PkgUtils.jl","write_nb_to_dir","mtsig","Tuple{String, String}"
"src/packages/PkgUtils.jl","nb_and_dir_environments_equal","mtsig","Tuple{String, String}"
"src/packages/PkgUtils.jl","reset_notebook_environment","mtsig","Tuple{String, Vararg{Any}}"
"src/packages/PkgUtils.jl","update_notebook_environment","mtsig","Tuple{String, Vararg{Any}}"
"src/packages/PkgUtils.jl","activate_notebook_environment","mtsig","Tuple{String}"
"src/packages/PkgUtils.jl","maybe_update_nb","mtsig","Tuple{}"
"src/packages/PkgUtils.jl","<NA-name>","mtsig","Tuple{}"
"src/packages/PkgUtils.jl","maybe_update_dir","mtsig","Tuple{}"
"src/packages/PkgUtils.jl","<NA-name>","mtsig","Tuple{}"
"src/packages/PkgUtils.jl","testnb","mtsig","Tuple{}"
"src/runner/PlutoRunner.jl","revise_if_possible","mtsig","Tuple{Module}"
"src/runner/PlutoRunner.jl","increment_current_module","mtsig","Tuple{}"
"src/runner/PlutoRunner.jl","wrap_dot","mtsig","Tuple{GlobalRef}"
"src/runner/PlutoRunner.jl","wrap_dot","mtsig","Tuple{Any}"
"src/runner/PlutoRunner.jl","collect_and_eliminate_globalrefs!","mtsig","Tuple{GlobalRef, Any}"
"src/runner/PlutoRunner.jl","collect_and_eliminate_globalrefs!","mtsig","Tuple{Expr, Any}"
"src/runner/PlutoRunner.jl","<NA-name>","mtsig","Tuple{Any}"
"src/runner/PlutoRunner.jl","collect_and_eliminate_globalrefs!","mtsig","Tuple{Any, Any}"
"src/runner/PlutoRunner.jl","globalref_to_workspaceref","mtsig","Tuple{Any}"
"src/runner/PlutoRunner.jl","<NA-name>","mtsig","Tuple{Any}"
"src/runner/PlutoRunner.jl","<NA-name>","mtsig","Tuple{Any}"
"src/runner/PlutoRunner.jl","replace_pluto_properties_in_expr","mtsig","Tuple{GiveMeCellID, Any, Vararg{Any}}"
"src/runner/PlutoRunner.jl","replace_pluto_properties_in_expr","mtsig","Tuple{GiveMeRerunCellFunction, Any, Vararg{Any}}"
"src/runner/PlutoRunner.jl","replace_pluto_properties_in_expr","mtsig","Tuple{GiveMeRegisterCleanupFunction, Any, Vararg{Any}}"
"src/runner/PlutoRunner.jl","replace_pluto_properties_in_expr","mtsig","Tuple{Expr, Vararg{Any}}"
"src/runner/PlutoRunner.jl","<NA-name>","mtsig","Tuple{Any}"
"src/runner/PlutoRunner.jl","replace_pluto_properties_in_expr","mtsig","Tuple{Module, Vararg{Any}}"
"src/runner/PlutoRunner.jl","replace_pluto_properties_in_expr","mtsig","Tuple{Any, Vararg{Any}}"
"src/runner/PlutoRunner.jl","has_hook_style_pluto_properties_in_expr","mtsig","Tuple{GiveMeRerunCellFunction}"
"src/runner/PlutoRunner.jl","has_hook_style_pluto_properties_in_expr","mtsig","Tuple{GiveMeRegisterCleanupFunction}"
"src/runner/PlutoRunner.jl","has_hook_style_pluto_properties_in_expr","mtsig","Tuple{Expr}"
"src/runner/PlutoRunner.jl","has_hook_style_pluto_properties_in_expr","mtsig","Tuple{Any}"
"src/runner/PlutoRunner.jl","sanitize_expr","mtsig","Tuple{GlobalRef}"
"src/runner/PlutoRunner.jl","sanitize_expr","mtsig","Tuple{Expr}"
"src/runner/PlutoRunner.jl","sanitize_expr","mtsig","Tuple{LineNumberNode}"
"src/runner/PlutoRunner.jl","sanitize_expr","mtsig","Tuple{QuoteNode}"
"src/runner/PlutoRunner.jl","sanitize_expr","mtsig","Tuple{Bool}"
"src/runner/PlutoRunner.jl","sanitize_expr","mtsig","Tuple{Symbol}"
"src/runner/PlutoRunner.jl","sanitize_expr","mtsig","Tuple{Union{Int, Int8, Float32, Float64}}"
"src/runner/PlutoRunner.jl","sanitize_expr","mtsig","Tuple{Any}"
"src/runner/PlutoRunner.jl","Base.showerror","mtsig","Tuple{IO, CantReturnInPlutoException}"
"src/runner/PlutoRunner.jl","replace_returns_with_error","mtsig","Tuple{Expr}"
"src/runner/PlutoRunner.jl","<NA-name>","mtsig","Tuple{Any}"
"src/runner/PlutoRunner.jl","replace_returns_with_error","mtsig","Tuple{Any}"
"src/runner/PlutoRunner.jl","replace_returns_with_error_in_interpolation","mtsig","Tuple{Expr}"
"src/runner/PlutoRunner.jl","<NA-name>","mtsig","Tuple{Any}"
"src/runner/PlutoRunner.jl","replace_returns_with_error_in_interpolation","mtsig","Tuple{Any}"
"src/runner/PlutoRunner.jl","try_macroexpand","mtsig","Tuple{Any, Any, Any}"
"src/runner/PlutoRunner.jl","<NA-name>","mtsig","Tuple{}"
"src/runner/PlutoRunner.jl","<NA-name>","mtsig","Tuple{Any}"
"src/runner/PlutoRunner.jl","get_module_names","mtsig","Tuple{Any, Expr}"
"src/runner/PlutoRunner.jl","collect_soft_definitions","mtsig","Tuple{Any, Set{Expr}}"
"src/runner/PlutoRunner.jl","<NA-name>","mtsig","Tuple{Any}"
"src/runner/PlutoRunner.jl","expr_hash","mtsig","Tuple{Expr}"
"src/runner/PlutoRunner.jl","<NA-name>","mtsig","Tuple{Any}"
"src/runner/PlutoRunner.jl","expr_hash","mtsig","Tuple{Any}"
"src/runner/PlutoRunner.jl","register_computer","mtsig","Tuple{Expr, ObjectID, UUID, Vector{Symbol}, Vector{Symbol}}"
"src/runner/PlutoRunner.jl","<NA-name>","mtsig","Tuple{Any}"
"src/runner/PlutoRunner.jl","delete_computer!","mtsig","Tuple{Dict{UUID, Computer}, UUID}"
"src/runner/PlutoRunner.jl","parse_cell_id","mtsig","Tuple{Symbol}"
"src/runner/PlutoRunner.jl","parse_cell_id","mtsig","Tuple{AbstractString}"
"src/runner/PlutoRunner.jl","register_cleanup","mtsig","Tuple{Function, UUID}"
"src/runner/PlutoRunner.jl","trigger_cleanup","mtsig","Tuple{UUID}"
"src/runner/PlutoRunner.jl","quote_if_needed","mtsig","Tuple{Any}"
"src/runner/PlutoRunner.jl","quote_if_needed","mtsig","Tuple{Union{Expr, Symbol, QuoteNode, LineNumberNode}}"
"src/runner/PlutoRunner.jl","compute","mtsig","Tuple{Module, Computer}"
"src/runner/PlutoRunner.jl","timed_expr","mtsig","Tuple{Expr}"
"src/runner/PlutoRunner.jl","run_inside_trycatch","mtsig","Tuple{Module, Union{Expr, Function}}"
"src/runner/PlutoRunner.jl","add_runtimes","mtsig","Tuple{Nothing, UInt64}"
"src/runner/PlutoRunner.jl","add_runtimes","mtsig","Tuple{UInt64, UInt64}"
"src/runner/PlutoRunner.jl","contains_macrocall","mtsig","Tuple{Expr}"
"src/runner/PlutoRunner.jl","<NA-name>","mtsig","Tuple{Any}"
"src/runner/PlutoRunner.jl","contains_macrocall","mtsig","Tuple{Any}"
"src/runner/PlutoRunner.jl","run_expression","mtsig","Tuple{Module, Any, UUID, UUID, MACROCALL, MACROCALL, Bool, Bool}"
"src/runner/PlutoRunner.jl","<NA-name>","mtsig","Tuple{}"
"src/runner/PlutoRunner.jl","<NA-name>","mtsig","Tuple{}"
"src/runner/PlutoRunner.jl","<NA-name>","mtsig","Tuple{Any}"
"src/runner/PlutoRunner.jl","<NA-name>","mtsig","Tuple{}"
"src/runner/PlutoRunner.jl","rerun_cell_from_notebook","mtsig","Tuple{UUID}"
"src/runner/PlutoRunner.jl","do_reimports","mtsig","Tuple{Any, Set{Expr}}"
"src/runner/PlutoRunner.jl","move_vars","mtsig","Tuple{Symbol, Symbol, Set{Symbol}, Set{Tuple{UUID, Vector{Symbol}}}, Set{Expr}, Set{UUID}}"
"src/runner/PlutoRunner.jl","<NA-name>","mtsig","Tuple{Any}"
"src/runner/PlutoRunner.jl","isfromcell","mtsig","Tuple{Method, UUID}"
"src/runner/PlutoRunner.jl","delete_method_doc","mtsig","Tuple{Method}"
"src/runner/PlutoRunner.jl","<NA-name>","mtsig","Tuple{Any}"
