File,Function,Kind,TypeAnnotation
"src/layers/basic.jl","Embedding","mtsig","Tuple{Pair{<:Integer, <:Integer}, Any}"
"src/layers/basic.jl","m::Embedding","mtsig","Tuple{Integer}"
"src/layers/basic.jl","m::Embedding","mtsig","Tuple{AbstractVector}"
"src/layers/basic.jl","m::Embedding","mtsig","Tuple{AbstractArray}"
"src/layers/basic.jl","m::Embedding","mtsig","(Tuple{Union{OneHotVector{T, L}, OneHotMatrix{T, L}}} where L) where T"
"src/layers/basic.jl","Base.show","mtsig","Tuple{IO, Embedding}"
"src/layers/conv.jl","_paddims","mtsig","Tuple{Tuple, Tuple}"
"src/layers/conv.jl","expand","mtsig","Tuple{Any, Tuple}"
"src/layers/conv.jl","expand","mtsig","Tuple{Any, Integer}"
"src/layers/conv.jl","<NA-name>","mtsig","Tuple{Any}"
"src/layers/conv.jl","conv_reshape_bias","mtsig","Tuple{Any}"
"src/layers/conv.jl","conv_reshape_bias","mtsig","Tuple{MACROCALL, Any}"
"src/layers/conv.jl","conv_reshape_bias","mtsig","Tuple{AbstractVector, Any}"
"src/layers/conv.jl","<NA-name>","mtsig","Tuple{Any}"
"src/layers/conv.jl","calc_padding","mtsig","(Tuple{Any, Any, NTuple{N, T}, Any, Any} where N) where T"
"src/layers/conv.jl","calc_padding","mtsig","(Tuple{Any, SamePad, NTuple{N, T}, Any, Any} where T) where N"
"src/layers/conv.jl","<NA-name>","mtsig","Tuple{Any}"
"src/layers/conv.jl","Conv","mtsig","(Tuple{AbstractArray{T, N}, Any, Any, Any, Any, Any, Any} where N) where T"
"src/layers/conv.jl","Conv","mtsig","Tuple{NTuple{N, Integer}, Pair{<:Integer, <:Integer}, Any, Any, Any, Any, Any, Any, Any} where N"
"src/layers/conv.jl","convfilter","mtsig","Tuple{NTuple{N, Integer}, Pair{<:Integer, <:Integer}, Any, Any} where N"
"src/layers/conv.jl","conv_dims","mtsig","Tuple{Conv, AbstractArray}"
"src/layers/conv.jl","c::Conv","mtsig","Tuple{AbstractArray}"
"src/layers/conv.jl","_channels_in","mtsig","Tuple{Conv}"
"src/layers/conv.jl","_channels_out","mtsig","Tuple{Conv}"
"src/layers/conv.jl","Base.show","mtsig","Tuple{IO, Conv}"
"src/layers/conv.jl","_print_conv_opt","mtsig","Tuple{IO, Any}"
"src/layers/conv.jl","_channels_in","mtsig","Tuple{ConvTranspose}"
"src/layers/conv.jl","_channels_out","mtsig","Tuple{ConvTranspose}"
"src/layers/conv.jl","ConvTranspose","mtsig","(Tuple{AbstractArray{T, N}, Any, Any, Any, Any, Any, Any} where N) where T"
"src/layers/conv.jl","ConvTranspose","mtsig","Tuple{NTuple{N, Integer}, Pair{<:Integer, <:Integer}, Any, Any, Any, Any, Any, Any, Any} where N"
"src/layers/conv.jl","conv_transpose_dims","mtsig","Tuple{ConvTranspose, AbstractArray}"
"src/layers/conv.jl","c::ConvTranspose","mtsig","Tuple{AbstractArray}"
"src/layers/conv.jl","Base.show","mtsig","Tuple{IO, ConvTranspose}"
"src/layers/conv.jl","calc_padding","mtsig","(Tuple{Type{ConvTranspose}, SamePad, NTuple{N, T}, Any, Any} where T) where N"
"src/layers/conv.jl","DepthwiseConv","mtsig","Tuple{NTuple{<:Any, Integer}, Pair{<:Integer, <:Integer}, Any, Any, Any, Any, Any, Any}"
"src/layers/conv.jl","DepthwiseConv","mtsig","(Tuple{AbstractArray{T, N}, Any, Any, Any, Any, Any} where N) where T"
"src/layers/conv.jl","CrossCor","mtsig","(Tuple{AbstractArray{T, N}, Any, Any, Any, Any, Any} where N) where T"
"src/layers/conv.jl","CrossCor","mtsig","Tuple{NTuple{N, Integer}, Pair{<:Integer, <:Integer}, Any, Any, Any, Any, Any, Any} where N"
"src/layers/conv.jl","crosscor","mtsig","Tuple{Any, Any, DenseConvDims}"
"src/layers/conv.jl","crosscor_dims","mtsig","Tuple{CrossCor, AbstractArray}"
"src/layers/conv.jl","c::CrossCor","mtsig","Tuple{AbstractArray}"
"src/layers/conv.jl","Base.show","mtsig","Tuple{IO, CrossCor}"
"src/layers/conv.jl","AdaptiveMaxPool","mtsig","Tuple{NTuple{O, Int}} where O"
"src/layers/conv.jl","a::AdaptiveMaxPool{S}","mtsig","(Tuple{AbstractArray{T, S}} where T) where S"
"src/layers/conv.jl","Base.show","mtsig","Tuple{IO, AdaptiveMaxPool}"
"src/layers/conv.jl","AdaptiveMeanPool","mtsig","Tuple{NTuple{O, Int}} where O"
"src/layers/conv.jl","a::AdaptiveMeanPool{S}","mtsig","(Tuple{AbstractArray{T, S}} where T) where S"
"src/layers/conv.jl","Base.show","mtsig","Tuple{IO, AdaptiveMeanPool}"
"src/layers/conv.jl","g::GlobalMaxPool","mtsig","Tuple{Any}"
"src/layers/conv.jl","Base.show","mtsig","Tuple{IO, GlobalMaxPool}"
"src/layers/conv.jl","g::GlobalMeanPool","mtsig","Tuple{Any}"
"src/layers/conv.jl","Base.show","mtsig","Tuple{IO, GlobalMeanPool}"
"src/layers/conv.jl","MaxPool","mtsig","Tuple{NTuple{N, Integer}, Any, Any} where N"
"src/layers/conv.jl","m::MaxPool","mtsig","Tuple{Any}"
"src/layers/conv.jl","Base.show","mtsig","Tuple{IO, MaxPool}"
"src/layers/conv.jl","_maybetuple_string","mtsig","Tuple{Any}"
"src/layers/conv.jl","_maybetuple_string","mtsig","Tuple{Tuple}"
"src/layers/conv.jl","MeanPool","mtsig","Tuple{NTuple{N, Integer}, Any, Any} where N"
"src/layers/conv.jl","m::MeanPool","mtsig","Tuple{Any}"
"src/layers/conv.jl","Base.show","mtsig","Tuple{IO, MeanPool}"
"src/layers/normalise.jl","istraining","mtsig","Tuple{}"
"src/layers/normalise.jl","ChainRulesCore.rrule","mtsig","Tuple{typeof(istraining)}"
"src/layers/normalise.jl","<NA-name>","mtsig","Tuple{Any}"
"src/layers/normalise.jl","_isactive","mtsig","Tuple{Any}"
"src/layers/normalise.jl","_dropout_shape","mtsig","Tuple{Any, Colon}"
"src/layers/normalise.jl","_dropout_shape","mtsig","Tuple{Any, Any}"
"src/layers/normalise.jl","_dropout_kernel","mtsig","Tuple{T, Any, Any} where T"
"src/layers/normalise.jl","dropout","mtsig","Tuple{Any, Any, Any, Any, Bool}"
"src/layers/normalise.jl","dropout","mtsig","Tuple{Any, Any, Vararg{Any}}"
"src/layers/normalise.jl","dropout_mask","mtsig","Tuple{CUDA.RNG, CuArray, Any, Vararg{Any}}"
"src/layers/normalise.jl","dropout_mask","mtsig","Tuple{Any, CuArray, Any, Vararg{Any}}"
"src/layers/normalise.jl","dropout_mask","mtsig","Tuple{Any, Any, Any, Vararg{Any}}"
"src/layers/normalise.jl","_dropout_mask","mtsig","Tuple{Any, Any, Any, Any}"
"src/layers/normalise.jl","Dropout","mtsig","Tuple{Any, Any, Any}"
"src/layers/normalise.jl","Dropout","mtsig","Tuple{Any, Any, Any}"
"src/layers/normalise.jl","trainable","mtsig","Tuple{Dropout}"
"src/layers/normalise.jl","a::Dropout","mtsig","Tuple{Any}"
"src/layers/normalise.jl","testmode!","mtsig","Tuple{Dropout, Any}"
"src/layers/normalise.jl","Base.show","mtsig","Tuple{IO, Dropout}"
"src/layers/normalise.jl","AlphaDropout","mtsig","Tuple{Any, Any, Any}"
"src/layers/normalise.jl","AlphaDropout","mtsig","Tuple{Any, Any}"
"src/layers/normalise.jl","AlphaDropout","mtsig","Tuple{Any, Any}"
"src/layers/normalise.jl","trainable","mtsig","Tuple{AlphaDropout}"
"src/layers/normalise.jl","a::AlphaDropout","mtsig","Tuple{AbstractArray{T}} where T"
"src/layers/normalise.jl","testmode!","mtsig","Tuple{AlphaDropout, Any}"
"src/layers/normalise.jl","LayerNorm","mtsig","Tuple{Tuple{Vararg{Int}}, Any, Bool, Real}"
"src/layers/normalise.jl","LayerNorm","mtsig","Tuple{Vararg{Integer}, Vararg{Any}}"
"src/layers/normalise.jl","LayerNorm","mtsig","Tuple{Vararg{Any}, Vararg{Any}}"
"src/layers/normalise.jl","a::LayerNorm","mtsig","Tuple{Any}"
"src/layers/normalise.jl","Base.show","mtsig","Tuple{IO, LayerNorm}"
"src/layers/normalise.jl","_norm_layer_forward","mtsig","(Tuple{Any, AbstractArray{T, N}, Any, Any} where N) where T"
"src/layers/normalise.jl","<NA-name>","mtsig","Tuple{Any}"
"src/layers/normalise.jl","_norm_layer_forward","mtsig","Tuple{Any, Any, Any, Any}"
"src/layers/normalise.jl","_track_stats!","mtsig","(Tuple{Any, AbstractArray{T, N}, Any, Any, Any} where N) where T"
"src/layers/normalise.jl","BatchNorm","mtsig","Tuple{Int, Any, Any, Any, Any, Any, Any, Any}"
"src/layers/normalise.jl","trainable","mtsig","Tuple{BatchNorm}"
"src/layers/normalise.jl","BN::BatchNorm","mtsig","Tuple{Any}"
"src/layers/normalise.jl","<NA-name>","mtsig","Tuple{Any}"
"src/layers/normalise.jl","testmode!","mtsig","Tuple{BatchNorm, Any}"
"src/layers/normalise.jl","Base.show","mtsig","Tuple{IO, BatchNorm}"
"src/layers/normalise.jl","InstanceNorm","mtsig","Tuple{Int, Any, Any, Any, Any, Any, Any, Any}"
"src/layers/normalise.jl","trainable","mtsig","Tuple{InstanceNorm}"
"src/layers/normalise.jl","l::InstanceNorm","mtsig","Tuple{Any}"
"src/layers/normalise.jl","<NA-name>","mtsig","Tuple{Any}"
"src/layers/normalise.jl","testmode!","mtsig","Tuple{InstanceNorm, Any}"
"src/layers/normalise.jl","Base.show","mtsig","Tuple{IO, InstanceNorm}"
"src/layers/normalise.jl","trainable","mtsig","Tuple{GroupNorm}"
"src/layers/normalise.jl","GroupNorm","mtsig","Tuple{Int, Int, Any, Any, Any, Any, Any, Any, Any}"
"src/layers/normalise.jl","gn::GroupNorm","mtsig","Tuple{Any}"
"src/layers/normalise.jl","<NA-name>","mtsig","Tuple{Any}"
"src/layers/normalise.jl","testmode!","mtsig","Tuple{GroupNorm, Any}"
"src/layers/normalise.jl","Base.show","mtsig","Tuple{IO, GroupNorm}"
"src/layers/normalise.jl","hasaffine","mtsig","Tuple{Union{BatchNorm, InstanceNorm, LayerNorm, GroupNorm}}"
"src/layers/recurrent.jl","gate","mtsig","Tuple{Any, Any}"
"src/layers/recurrent.jl","gate","mtsig","Tuple{AbstractVector, Any, Any}"
"src/layers/recurrent.jl","gate","mtsig","Tuple{AbstractMatrix, Any, Any}"
"src/layers/recurrent.jl","multigate","mtsig","Tuple{AbstractArray, Any, Val{N}} where N"
"src/layers/recurrent.jl","<NA-name>","mtsig","Tuple{Any}"
"src/layers/recurrent.jl","ChainRulesCore.rrule","mtsig","Tuple{typeof(multigate), AbstractArray, Any, Any}"
"src/layers/recurrent.jl","multigate_pullback","mtsig","Tuple{Any}"
"src/layers/recurrent.jl","<NA-name>","mtsig","Tuple{Any, Any}"
"src/layers/recurrent.jl","eachlastdim","mtsig","(Tuple{AbstractArray{T, N}} where N) where T"
"src/layers/recurrent.jl","<NA-name>","mtsig","Tuple{Any}"
"src/layers/recurrent.jl","∇eachlastdim","mtsig","(Tuple{Any, AbstractArray{T, N}} where N) where T"
"src/layers/recurrent.jl","<NA-name>","mtsig","Tuple{Any}"
"src/layers/recurrent.jl","ChainRulesCore.rrule","mtsig","(Tuple{typeof(eachlastdim), AbstractArray{T, N}} where N) where T"
"src/layers/recurrent.jl","lastdims","mtsig","Tuple{Any}"
"src/layers/recurrent.jl","reshape_cell_output","mtsig","Tuple{Any, Any}"
"src/layers/recurrent.jl","m::Recur","mtsig","Tuple{Any}"
"src/layers/recurrent.jl","trainable","mtsig","Tuple{Recur}"
"src/layers/recurrent.jl","Base.show","mtsig","Tuple{IO, Recur}"
"src/layers/recurrent.jl","reset!","mtsig","Tuple{Recur}"
"src/layers/recurrent.jl","reset!","mtsig","Tuple{Any}"
"src/layers/recurrent.jl","flip","mtsig","Tuple{Any, Any}"
"src/layers/recurrent.jl","m::Recur","mtsig","Tuple{AbstractArray{T, 3}} where T"
"src/layers/recurrent.jl","RNNCell","mtsig","Tuple{Pair, Any, Any, Any, Any}"
"src/layers/recurrent.jl","m::RNNCell{F, A, V, <:AbstractMatrix{T}}","mtsig","(((Tuple{Any, Union{AbstractVecOrMat{T}, OneHotArray}} where T) where V) where A) where F"
"src/layers/recurrent.jl","Base.show","mtsig","Tuple{IO, RNNCell}"
"src/layers/recurrent.jl","RNN","mtsig","Tuple{Vararg{Any}, Vararg{Any}}"
"src/layers/recurrent.jl","Recur","mtsig","Tuple{RNNCell}"
"src/layers/recurrent.jl","LSTMCell","mtsig","Tuple{Pair, Any, Any, Any}"
"src/layers/recurrent.jl","m::LSTMCell{A, V, <:NTuple{2, AbstractMatrix{T}}}","mtsig","((Tuple{TUPLE_ARG, Union{AbstractVecOrMat{T}, OneHotArray}} where T) where V) where A"
"src/layers/recurrent.jl","Base.show","mtsig","Tuple{IO, LSTMCell}"
"src/layers/recurrent.jl","LSTM","mtsig","Tuple{Vararg{Any}, Vararg{Any}}"
"src/layers/recurrent.jl","Recur","mtsig","Tuple{LSTMCell}"
"src/layers/recurrent.jl","_gru_output","mtsig","Tuple{Any, Any, Any}"
"src/layers/recurrent.jl","GRUCell","mtsig","Tuple{Pair, Any, Any, Any}"
"src/layers/recurrent.jl","m::GRUCell{A, V, <:AbstractMatrix{T}}","mtsig","((Tuple{Any, Union{AbstractVecOrMat{T}, OneHotArray}} where T) where V) where A"
"src/layers/recurrent.jl","Base.show","mtsig","Tuple{IO, GRUCell}"
"src/layers/recurrent.jl","GRU","mtsig","Tuple{Vararg{Any}, Vararg{Any}}"
"src/layers/recurrent.jl","Recur","mtsig","Tuple{GRUCell}"
"src/layers/recurrent.jl","GRUv3Cell","mtsig","Tuple{Pair, Any, Any, Any}"
"src/layers/recurrent.jl","m::GRUv3Cell{A, V, <:AbstractMatrix{T}}","mtsig","((Tuple{Any, Union{AbstractVecOrMat{T}, OneHotArray}} where T) where V) where A"
"src/layers/recurrent.jl","Base.show","mtsig","Tuple{IO, GRUv3Cell}"
"src/layers/recurrent.jl","GRUv3","mtsig","Tuple{Vararg{Any}, Vararg{Any}}"
"src/layers/recurrent.jl","Recur","mtsig","Tuple{GRUv3Cell}"
"src/layers/show.jl","Base.show","mtsig","Tuple{IO, MIME\"text/plain\", \$T}"
"src/layers/show.jl","_big_show","mtsig","Tuple{IO, Any, Int, Any}"
"src/layers/show.jl","_show_leaflike","mtsig","Tuple{Any}"
"src/layers/show.jl","_show_leaflike","mtsig","Tuple{Tuple{Vararg{<:Number}}}"
"src/layers/show.jl","_show_leaflike","mtsig","Tuple{Tuple{Vararg{<:AbstractArray}}}"
"src/layers/show.jl","_show_leaflike","mtsig","Tuple{Diagonal}"
"src/layers/show.jl","_show_children","mtsig","Tuple{Any}"
"src/layers/show.jl","_show_children","mtsig","Tuple{Chain}"
"src/layers/show.jl","_show_children","mtsig","Tuple{Maxout}"
"src/layers/show.jl","_show_children","mtsig","Tuple{Parallel}"
"src/layers/show.jl","Base.show","mtsig","Tuple{IO, MIME\"text/plain\", \$T}"
"src/layers/show.jl","_layer_show","mtsig","Tuple{IO, Any, Int, Any}"
"src/layers/show.jl","_big_finale","mtsig","Tuple{IO, Any}"
"src/layers/show.jl","<NA-name>","mtsig","Tuple{Any}"
"src/layers/show.jl","_childarray_sum","mtsig","Tuple{Any, AbstractArray{<:Number}}"
"src/layers/show.jl","_childarray_sum","mtsig","Tuple{Any, Any}"
"src/layers/show.jl","<NA-name>","mtsig","Tuple{Any}"
"src/layers/show.jl","underscorise","mtsig","Tuple{Integer}"
"src/layers/show.jl","_nan_show","mtsig","Tuple{IO, Any}"
"src/layers/show.jl","_any","mtsig","Tuple{Any, AbstractArray{<:Number}}"
"src/layers/show.jl","_any","mtsig","Tuple{Any, Any}"
"src/layers/show.jl","<NA-name>","mtsig","Tuple{Any}"
"src/layers/show.jl","_any","mtsig","Tuple{Any, Number}"
"src/layers/show.jl","_all","mtsig","Tuple{Any, Any}"
"src/layers/stateless.jl","flatten","mtsig","Tuple{AbstractArray}"
"src/layers/stateless.jl","normalise","mtsig","Tuple{AbstractArray, Any, Any}"
"src/layers/upsample.jl","Upsample","mtsig","Tuple{Symbol, Any, Any}"
"src/layers/upsample.jl","Upsample","mtsig","Tuple{Any, Symbol}"
"src/layers/upsample.jl","m::Upsample{:nearest}","mtsig","Tuple{AbstractArray}"
"src/layers/upsample.jl","m::Upsample{:nearest, Int}","mtsig","(Tuple{AbstractArray{T, N}} where N) where T"
"src/layers/upsample.jl","<NA-name>","mtsig","Tuple{Any}"
"src/layers/upsample.jl","m::Upsample{:nearest, Nothing}","mtsig","Tuple{AbstractArray}"
"src/layers/upsample.jl","m::Upsample{:bilinear}","mtsig","Tuple{AbstractArray}"
"src/layers/upsample.jl","m::Upsample{:bilinear, Nothing}","mtsig","Tuple{AbstractArray}"
"src/layers/upsample.jl","m::Upsample{:trilinear}","mtsig","Tuple{AbstractArray}"
"src/layers/upsample.jl","m::Upsample{:trilinear, Nothing}","mtsig","Tuple{AbstractArray}"
"src/layers/upsample.jl","Base.show","mtsig","Tuple{IO, Upsample{mode}} where mode"
"src/layers/upsample.jl","m::PixelShuffle","mtsig","Tuple{Any}"
"src/losses/ctc.jl","logaddexp","mtsig","Tuple{Any, Any}"
"src/losses/ctc.jl","add_blanks","mtsig","Tuple{Any, Any}"
"src/losses/ctc.jl","ctc_alpha","mtsig","Tuple{AbstractArray, Any}"
"src/losses/ctc.jl","∇ctc_loss","mtsig","Tuple{AbstractArray, Any, Any}"
"src/losses/ctc.jl","ctc_loss","mtsig","Tuple{AbstractArray, Any}"
"src/losses/ctc.jl","ChainRulesCore.rrule","mtsig","Tuple{typeof(ctc_loss), Any, Any}"
"src/losses/ctc.jl","ctc_loss_pullback","mtsig","Tuple{Any}"
"src/losses/ctc.jl","log_plus_f","mtsig","Tuple{Any, Any}"
"src/losses/ctc.jl","count_repeats","mtsig","Tuple{Any}"
"src/losses/ctc.jl","compute_alpha_kernel","mtsig","Tuple{Any, Any, Any, Any, Any, Any, Any, Any}"
"src/losses/ctc.jl","compute_beta_and_grad_kernel","mtsig","Tuple{Any, Any, Any, Any, Any, Any, Any, Any, Any, Any, Any, Any}"
"src/losses/ctc.jl","ctc_alpha","mtsig","Tuple{CuArray, Any}"
"src/losses/ctc.jl","ctc_loss","mtsig","Tuple{CuArray, Any}"
"src/losses/ctc.jl","∇ctc_loss","mtsig","Tuple{CuArray, Any, Any}"
"src/losses/functions.jl","mae","mtsig","Tuple{Any, Any, Any}"
"src/losses/functions.jl","mse","mtsig","Tuple{Any, Any, Any}"
"src/losses/functions.jl","msle","mtsig","Tuple{Any, Any, Any, Any}"
"src/losses/functions.jl","huber_loss","mtsig","Tuple{Any, Any, Any, Any}"
"src/losses/functions.jl","label_smoothing","mtsig","Tuple{Union{AbstractArray, Number}, Number, Int}"
"src/losses/functions.jl","crossentropy","mtsig","Tuple{Any, Any, Any, Any, Any}"
"src/losses/functions.jl","logitcrossentropy","mtsig","Tuple{Any, Any, Any, Any}"
"src/losses/functions.jl","binarycrossentropy","mtsig","Tuple{Any, Any, Any, Any}"
"src/losses/functions.jl","logitbinarycrossentropy","mtsig","Tuple{Any, Any, Any}"
"src/losses/functions.jl","kldivergence","mtsig","Tuple{Any, Any, Any, Any, Any}"
"src/losses/functions.jl","poisson_loss","mtsig","Tuple{Any, Any, Any}"
"src/losses/functions.jl","hinge_loss","mtsig","Tuple{Any, Any, Any}"
"src/losses/functions.jl","squared_hinge_loss","mtsig","Tuple{Any, Any, Any}"
"src/losses/functions.jl","dice_coeff_loss","mtsig","Tuple{Any, Any, Any}"
"src/losses/functions.jl","tversky_loss","mtsig","Tuple{Any, Any, Any}"
"src/losses/functions.jl","binary_focal_loss","mtsig","Tuple{Any, Any, Any, Any, Any}"
"src/losses/functions.jl","focal_loss","mtsig","Tuple{Any, Any, Any, Any, Any, Any}"
"src/losses/functions.jl","siamese_contrastive_loss","mtsig","Tuple{Any, Any, Any, Real}"
"src/losses/utils.jl","xlogx","mtsig","Tuple{Any}"
"src/losses/utils.jl","xlogy","mtsig","Tuple{Any, Any}"
"src/losses/utils.jl","broadcasted","mtsig","Tuple{typeof(xlogy), Zygote.Numeric, Zygote.Numeric}"
"src/losses/utils.jl","<NA-name>","mtsig","Tuple{Any}"
"src/losses/utils.jl","_check_sizes","mtsig","Tuple{AbstractArray, AbstractArray}"
"src/losses/utils.jl","_check_sizes","mtsig","Tuple{Any, Any}"
"src/optimise/optimisers.jl","Descent","mtsig","Tuple{}"
"src/optimise/optimisers.jl","apply!","mtsig","Tuple{Descent, Any, Any}"
"src/optimise/optimisers.jl","Momentum","mtsig","Tuple{Any, Any}"
"src/optimise/optimisers.jl","apply!","mtsig","Tuple{Momentum, Any, Any}"
"src/optimise/optimisers.jl","<NA-name>","mtsig","Tuple{}"
"src/optimise/optimisers.jl","Nesterov","mtsig","Tuple{Any, Any}"
"src/optimise/optimisers.jl","apply!","mtsig","Tuple{Nesterov, Any, Any}"
"src/optimise/optimisers.jl","<NA-name>","mtsig","Tuple{}"
"src/optimise/optimisers.jl","RMSProp","mtsig","Tuple{Real, Real, Real}"
"src/optimise/optimisers.jl","RMSProp","mtsig","Tuple{Real, Real, IdDict}"
"src/optimise/optimisers.jl","apply!","mtsig","Tuple{RMSProp, Any, Any}"
"src/optimise/optimisers.jl","<NA-name>","mtsig","Tuple{}"
"src/optimise/optimisers.jl","ADAM","mtsig","Tuple{Real, Tuple, Real}"
"src/optimise/optimisers.jl","ADAM","mtsig","Tuple{Real, Tuple, IdDict}"
"src/optimise/optimisers.jl","apply!","mtsig","Tuple{ADAM, Any, Any}"
"src/optimise/optimisers.jl","<NA-name>","mtsig","Tuple{}"
"src/optimise/optimisers.jl","RADAM","mtsig","Tuple{Real, Tuple, Real}"
"src/optimise/optimisers.jl","RADAM","mtsig","Tuple{Real, Tuple, IdDict}"
"src/optimise/optimisers.jl","apply!","mtsig","Tuple{RADAM, Any, Any}"
"src/optimise/optimisers.jl","<NA-name>","mtsig","Tuple{}"
"src/optimise/optimisers.jl","AdaMax","mtsig","Tuple{Real, Tuple, Real}"
"src/optimise/optimisers.jl","AdaMax","mtsig","Tuple{Real, Tuple, IdDict}"
"src/optimise/optimisers.jl","apply!","mtsig","Tuple{AdaMax, Any, Any}"
"src/optimise/optimisers.jl","<NA-name>","mtsig","Tuple{}"
"src/optimise/optimisers.jl","OADAM","mtsig","Tuple{Real, Tuple, Real}"
"src/optimise/optimisers.jl","OADAM","mtsig","Tuple{Real, Tuple, IdDict}"
"src/optimise/optimisers.jl","apply!","mtsig","Tuple{OADAM, Any, Any}"
"src/optimise/optimisers.jl","<NA-name>","mtsig","Tuple{}"
"src/optimise/optimisers.jl","ADAGrad","mtsig","Tuple{Real, Real}"
"src/optimise/optimisers.jl","ADAGrad","mtsig","Tuple{Real, IdDict}"
"src/optimise/optimisers.jl","apply!","mtsig","Tuple{ADAGrad, Any, Any}"
"src/optimise/optimisers.jl","<NA-name>","mtsig","Tuple{}"
"src/optimise/optimisers.jl","ADADelta","mtsig","Tuple{Real, Real}"
"src/optimise/optimisers.jl","ADADelta","mtsig","Tuple{Real, IdDict}"
"src/optimise/optimisers.jl","apply!","mtsig","Tuple{ADADelta, Any, Any}"
"src/optimise/optimisers.jl","<NA-name>","mtsig","Tuple{}"
"src/optimise/optimisers.jl","AMSGrad","mtsig","Tuple{Real, Any, Real}"
"src/optimise/optimisers.jl","AMSGrad","mtsig","Tuple{Real, Tuple, IdDict}"
"src/optimise/optimisers.jl","apply!","mtsig","Tuple{AMSGrad, Any, Any}"
"src/optimise/optimisers.jl","<NA-name>","mtsig","Tuple{}"
"src/optimise/optimisers.jl","NADAM","mtsig","Tuple{Real, Any, Real}"
"src/optimise/optimisers.jl","NADAM","mtsig","Tuple{Real, Tuple, IdDict}"
"src/optimise/optimisers.jl","apply!","mtsig","Tuple{NADAM, Any, Any}"
"src/optimise/optimisers.jl","<NA-name>","mtsig","Tuple{}"
"src/optimise/optimisers.jl","ADAMW","mtsig","Tuple{Any, Any, Any}"
"src/optimise/optimisers.jl","AdaBelief","mtsig","Tuple{Real, Any, Real}"
"src/optimise/optimisers.jl","AdaBelief","mtsig","Tuple{Real, Tuple, IdDict}"
"src/optimise/optimisers.jl","apply!","mtsig","Tuple{AdaBelief, Any, Any}"
"src/optimise/optimisers.jl","<NA-name>","mtsig","Tuple{}"
"src/optimise/optimisers.jl","Optimiser","mtsig","Tuple{Vararg{AbstractOptimiser}}"
"src/optimise/optimisers.jl","Base.getindex","mtsig","Tuple{Optimiser, AbstractArray}"
"src/optimise/optimisers.jl","apply!","mtsig","Tuple{Optimiser, Any, Any}"
"src/optimise/optimisers.jl","InvDecay","mtsig","Tuple{Any}"
"src/optimise/optimisers.jl","apply!","mtsig","Tuple{InvDecay, Any, Any}"
"src/optimise/optimisers.jl","ExpDecay","mtsig","Tuple{Any, Any, Any, Any, Any}"
"src/optimise/optimisers.jl","apply!","mtsig","Tuple{ExpDecay, Any, Any}"
"src/optimise/optimisers.jl","<NA-name>","mtsig","Tuple{Any}"
"src/optimise/optimisers.jl","WeightDecay","mtsig","Tuple{}"
"src/optimise/optimisers.jl","apply!","mtsig","Tuple{WeightDecay, Any, Any}"
"src/optimise/optimisers.jl","apply!","mtsig","Tuple{ClipValue, Any, Any}"
"src/optimise/optimisers.jl","apply!","mtsig","Tuple{ClipNorm, Any, Any}"
"src/optimise/train.jl","update!","mtsig","Tuple{AbstractOptimiser, Any, Any}"
"src/optimise/train.jl","update!","mtsig","Tuple{AbstractOptimiser, Params, Any}"
"src/optimise/train.jl","call","mtsig","Tuple{Any, Vararg{Any}}"
"src/optimise/train.jl","runall","mtsig","Tuple{Any}"
"src/optimise/train.jl","runall","mtsig","Tuple{AbstractVector}"
"src/optimise/train.jl","<NA-name>","mtsig","Tuple{}"
"src/optimise/train.jl","<NA-name>","mtsig","Tuple{}"
"src/optimise/train.jl","skip","mtsig","Tuple{}"
"src/optimise/train.jl","stop","mtsig","Tuple{}"
"src/optimise/train.jl","batchmemaybe","mtsig","Tuple{Any}"
"src/optimise/train.jl","batchmemaybe","mtsig","Tuple{Tuple}"
"src/optimise/train.jl","train!","mtsig","Tuple{Any, Params, Any, AbstractOptimiser, Any}"
"src/optimise/train.jl","<NA-name>","mtsig","Tuple{}"
"src/optimise/train.jl","<NA-name>","mtsig","Tuple{}"
"test/ctc-gpu.jl","ctc_ngradient","mtsig","Tuple{Any, Any}"
"test/ctc.jl","ctc_ngradient","mtsig","Tuple{Any, Any}"
"test/data.jl","loss","mtsig","Tuple{Any}"
"test/data.jl","loss","mtsig","Tuple{Any, Any}"
"test/onehot.jl","<NA-name>","mtsig","Tuple{Any}"
"test/optimise.jl","loss","mtsig","Tuple{Any}"
"test/optimise.jl","<NA-name>","mtsig","Tuple{}"
"test/optimise.jl","loss","mtsig","Tuple{Any}"
"test/optimise.jl","<NA-name>","mtsig","Tuple{}"
"test/optimise.jl","<NA-name>","mtsig","Tuple{}"
"test/optimise.jl","<NA-name>","mtsig","Tuple{}"
"test/optimise.jl","<NA-name>","mtsig","Tuple{}"
"test/optimise.jl","<NA-name>","mtsig","Tuple{}"
"test/optimise.jl","<NA-name>","mtsig","Tuple{}"
"test/optimise.jl","<NA-name>","mtsig","Tuple{}"
"test/optimise.jl","loss","mtsig","Tuple{Any}"
"test/optimise.jl","loss","mtsig","Tuple{Any}"
"test/optimise.jl","<NA-name>","mtsig","Tuple{}"
"test/optimise.jl","loss","mtsig","Tuple{Any}"
"test/optimise.jl","<NA-name>","mtsig","Tuple{}"
"test/optimise.jl","<NA-name>","mtsig","Tuple{}"
"test/optimise.jl","<NA-name>","mtsig","Tuple{}"
